R,G,B
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
89,59,0
90,60,1
91,61,2
90,60,1
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,61,0
90,61,0
90,61,0
89,60,0
88,58,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,61,0
91,63,0
91,62,1
90,61,0
90,61,0
91,62,1
91,62,1
90,61,0
90,61,0
90,61,0
89,60,0
88,59,0
88,59,0
89,60,0
89,60,0
90,61,0
89,59,0
89,59,0
89,59,0
89,59,0
88,60,0
89,61,1
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
88,60,0
88,60,0
89,61,0
88,60,0
88,59,2
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
89,59,0
88,60,0
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,61,1
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
87,58,1
87,58,1
87,58,1
87,58,1
87,58,1
88,59,2
88,59,2
87,58,1
87,58,1
87,58,1
87,59,0
88,60,0
88,60,0
88,60,0
88,58,0
87,57,0
86,57,0
87,58,1
87,58,1
88,59,2
88,60,0
88,60,0
88,60,0
88,60,0
89,61,1
88,60,0
88,60,0
88,60,0
87,59,0
88,60,0
89,61,1
90,62,2
89,61,0
89,61,0
90,62,1
90,62,1
89,61,0
89,61,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,59,2
88,59,2
89,61,1
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
90,62,1
90,62,1
90,62,1
90,62,1
90,62,1
90,62,1
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
90,62,1
90,62,1
90,62,1
90,62,1
90,62,1
90,62,1
90,62,1
90,62,1
90,62,1
90,62,1
90,61,0
89,60,0
88,58,0
88,58,0
88,58,0
89,59,0
90,60,1
90,60,1
90,61,0
90,61,0
90,61,0
89,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
88,58,0
89,59,0
89,60,0
90,61,0
90,61,0
90,61,0
89,59,0
89,59,0
89,59,0
90,60,1
91,62,1
90,61,0
90,61,0
89,60,0
89,60,0
90,61,0
90,61,0
90,61,0
90,60,1
89,59,0
89,59,0
89,59,0
88,58,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
89,59,0
88,58,0
88,58,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,61,0
90,61,0
90,61,0
89,60,0
88,58,0
89,59,0
89,59,0
89,59,0
88,58,0
89,59,0
90,61,0
91,62,1
91,62,1
91,62,1
91,62,1
91,62,1
91,62,1
90,61,0
89,60,0
90,61,0
90,61,0
90,61,0
89,60,0
89,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,60,0
89,61,1
88,60,0
87,59,0
88,60,0
89,61,0
89,61,0
89,61,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
90,60,1
89,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
87,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,61,1
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
87,58,1
87,58,1
87,58,1
87,58,1
88,59,2
88,59,2
88,59,2
88,59,2
87,58,1
87,58,1
87,59,0
88,60,0
88,60,0
88,60,0
88,58,0
87,57,0
86,57,0
86,57,0
87,58,1
87,58,1
88,60,0
88,60,0
89,61,1
89,61,1
89,61,1
89,61,1
88,60,0
88,60,0
87,59,0
88,60,0
89,61,1
89,61,1
89,61,0
89,61,0
90,62,1
90,62,1
89,61,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,59,2
88,59,2
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,61,1
89,61,0
89,61,0
88,60,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
90,62,1
90,62,1
90,62,1
91,63,2
91,63,2
91,62,1
90,61,0
88,58,0
87,57,0
88,58,0
89,59,0
90,60,1
91,61,2
91,62,1
91,62,1
90,61,0
90,61,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
88,58,0
88,58,0
89,60,0
90,61,0
90,61,0
90,61,0
89,59,0
89,59,0
89,59,0
90,60,1
91,62,1
90,61,0
89,60,0
89,60,0
89,60,0
89,60,0
90,61,0
90,61,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
91,61,2
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,61,0
90,61,0
90,61,0
89,60,0
89,59,0
89,59,0
90,60,1
89,59,0
89,59,0
89,59,0
90,61,0
91,62,1
91,62,1
91,62,1
91,62,1
91,62,1
90,61,0
89,60,0
88,59,0
89,60,0
90,61,0
91,62,1
90,61,0
90,61,0
89,59,0
89,59,0
90,60,1
90,60,1
89,59,0
89,59,0
88,60,0
89,61,1
88,60,0
87,59,0
88,60,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
87,59,0
87,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
91,61,2
90,60,1
89,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
87,59,0
87,59,0
88,60,0
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,60,0
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
88,59,2
87,58,1
87,58,1
87,58,1
88,59,2
88,59,2
88,60,0
88,60,0
88,60,0
87,59,0
87,59,0
88,60,0
88,60,0
88,60,0
88,58,0
87,57,0
86,57,0
86,57,0
87,59,0
87,59,0
88,60,0
88,60,0
89,61,1
89,61,1
88,60,0
88,60,0
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
89,61,1
89,61,0
89,61,0
90,62,1
89,61,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,61,0
89,61,0
90,62,1
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
90,62,1
90,62,2
90,62,2
91,61,2
90,60,1
88,58,0
88,58,0
88,58,0
89,59,0
90,60,1
91,61,2
91,62,1
91,62,1
90,61,0
90,61,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
88,58,0
88,58,0
88,58,0
89,60,0
90,61,0
90,61,0
90,61,0
89,59,0
89,59,0
89,59,0
90,60,1
91,62,1
90,61,0
89,60,0
89,60,0
89,60,0
89,60,0
90,61,0
89,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,61,0
90,61,0
90,61,0
89,60,0
89,59,0
89,59,0
90,60,1
89,59,0
89,59,0
89,59,0
90,61,0
91,62,1
91,62,1
91,62,1
91,62,1
91,62,1
90,61,0
89,60,0
88,59,0
89,60,0
90,60,1
91,61,2
90,60,1
90,60,1
89,59,0
89,59,0
90,60,1
90,60,1
89,59,0
89,59,0
88,60,0
89,61,1
88,60,0
87,59,0
87,59,0
88,60,0
88,60,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
87,59,0
87,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
90,60,1
89,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
87,59,0
87,59,0
88,60,0
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,60,0
88,60,0
89,59,0
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
90,60,1
90,60,1
88,59,2
87,58,1
87,58,1
87,58,1
88,59,2
88,59,2
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,59,0
88,58,0
87,58,1
87,58,1
87,59,0
87,59,0
87,59,0
88,60,0
88,60,0
89,61,1
88,60,0
88,60,0
89,61,1
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,61,0
90,62,1
89,61,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
89,61,1
89,61,1
88,60,0
89,61,0
89,61,0
90,62,1
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
90,62,1
89,61,0
89,61,0
89,61,0
89,61,0
88,60,0
88,60,0
89,61,1
89,61,1
91,61,2
90,60,1
89,59,0
88,58,0
89,59,0
89,59,0
90,60,1
91,61,2
90,61,0
90,61,0
89,60,0
89,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
88,58,0
89,59,0
89,60,0
90,61,0
90,61,0
89,60,0
89,59,0
89,59,0
89,59,0
90,60,1
90,61,0
90,61,0
89,60,0
89,60,0
89,60,0
89,60,0
90,61,0
89,60,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
88,58,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,60,0
89,60,0
89,60,0
88,59,0
88,58,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,60,0
90,61,0
90,61,0
90,61,0
90,61,0
90,61,0
89,60,0
88,59,0
89,60,0
90,61,0
91,61,2
91,61,2
91,61,2
90,60,1
90,60,1
89,59,0
90,60,1
90,60,1
90,60,1
89,59,0
88,60,0
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,61,0
89,61,0
90,62,1
89,61,0
89,61,0
88,60,0
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
89,59,0
89,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
87,59,0
87,59,0
86,58,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
88,58,0
88,58,0
89,59,0
89,59,0
90,60,1
90,60,1
90,60,1
90,60,1
88,60,0
88,60,0
87,59,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
90,60,1
90,60,1
89,59,0
89,59,0
88,60,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
88,60,0
88,60,0
88,60,0
89,61,1
89,61,1
89,61,1
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
89,61,0
90,62,1
89,61,0
88,60,0
88,60,0
88,60,0
89,61,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,61,1
88,60,0
89,61,1
89,61,1
89,61,0
89,61,0
89,61,0
90,62,1
90,62,1
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
89,61,1
89,61,1
89,61,1
88,60,0
88,60,0
88,60,0
89,59,0
89,59,0
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
89,60,0
89,60,0
88,59,0
89,60,0
89,59,0
90,60,1
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
90,61,0
90,61,0
90,61,0
89,60,0
90,60,1
89,59,0
89,59,0
89,59,0
90,60,1
89,59,0
89,60,0
89,60,0
89,60,0
89,60,0
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,60,0
89,60,0
89,60,0
88,59,0
88,58,0
88,58,0
89,59,0
89,59,0
89,59,0
89,59,0
89,60,0
90,61,0
90,61,0
89,60,0
89,59,0
89,59,0
89,59,0
88,58,0
90,60,1
90,60,1
90,60,1
91,61,2
91,61,2
91,61,2
91,61,2
90,60,1
90,60,1
90,60,1
89,59,0
89,59,0
88,60,0
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,61,0
90,62,1
89,61,0
89,61,0
88,60,0
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
88,60,0
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
87,59,0
87,59,0
86,58,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
88,58,0
88,58,0
88,58,0
89,59,0
89,59,0
90,60,1
90,60,1
90,60,1
90,60,1
88,60,0
88,60,0
87,59,0
87,59,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
90,60,1
90,60,1
89,59,0
89,59,0
88,60,0
88,60,0
87,59,0
87,59,0
87,59,0
87,59,0
88,60,0
88,60,0
88,60,0
89,61,1
89,61,1
89,61,1
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
89,61,0
90,62,1
89,61,0
88,60,0
88,60,0
88,60,0
89,61,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,61,1
88,60,0
88,60,0
89,61,1
89,61,1
89,61,1
89,61,1
89,61,1
90,62,1
90,62,1
90,62,1
91,63,2
90,62,1
90,62,1
89,61,0
89,61,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,61,0
89,61,1
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,60,0
89,60,0
89,60,0
89,60,0
90,60,1
91,61,2
91,61,2
91,61,2
89,59,0
89,59,0
89,59,0
89,59,0
90,61,0
90,61,0
90,61,0
89,60,0
90,60,1
89,59,0
89,59,0
89,59,0
90,60,1
89,59,0
89,60,0
89,60,0
89,60,0
90,61,0
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
89,59,0
89,60,0
89,60,0
89,60,0
88,59,0
88,58,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,60,0
89,60,0
89,60,0
89,60,0
89,59,0
89,59,0
89,59,0
88,58,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
91,61,2
91,61,2
91,61,2
90,60,1
90,60,1
89,59,0
88,58,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,59,0
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
88,60,0
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
88,58,0
89,59,0
90,60,1
90,60,1
89,59,0
89,59,0
90,60,1
88,60,0
87,59,0
87,59,0
87,59,0
87,59,0
88,60,0
88,60,0
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
89,59,0
89,59,0
89,60,0
89,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
88,58,0
89,59,0
90,60,1
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,60,0
90,61,0
90,61,0
90,61,0
89,60,0
90,61,0
90,61,0
90,61,0
89,60,0
89,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
91,61,2
89,59,0
89,59,0
90,60,1
90,60,1
90,60,1
89,59,0
90,60,1
90,61,0
91,62,1
91,62,1
92,63,2
91,62,1
91,62,1
90,61,0
89,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,61,0
89,60,0
89,60,0
89,60,0
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
90,61,0
91,62,1
90,61,0
88,59,0
90,60,1
89,59,0
89,59,0
89,59,0
90,60,1
89,59,0
89,60,0
88,59,0
90,61,0
90,61,0
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
89,59,0
90,60,1
89,59,0
88,58,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
89,59,0
89,60,0
88,59,0
89,60,0
89,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
90,61,0
91,62,1
91,62,1
90,61,0
89,60,0
89,60,0
89,60,0
89,60,0
89,60,0
89,60,0
89,61,0
89,61,0
88,60,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,58,0
89,59,0
88,60,0
88,60,0
89,59,0
90,60,1
90,60,1
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
87,57,0
87,59,0
89,61,1
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
89,59,0
88,58,0
88,58,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
88,58,0
88,58,0
89,59,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,59,0
89,59,0
89,60,0
89,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,60,0
90,61,0
90,61,0
90,61,0
90,61,0
90,61,0
90,61,0
90,61,0
89,60,0
89,60,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
89,59,0
90,60,1
